id,text,label
train_316,"""Your account is validating by Symantec.

You cannot submit any app during this period.

It will takes 7 to 10 days typically.

Open your account settings and make sure registered information is correct.

When you modify account information, vetting will be triggered automatically.""""",0
train_317,"""It would be great if the part of the application ISO store could be made visible in the Windows File Explorer when the phone is connected by the USB cable.""",0
train_318,"""When entering address details for a contact the address details are split into different fields anyway so one would expect to be able to access them individually from the result an AddressChooserTask as well.""",0
train_319,"""Probably the biggest question I have is how to use the store without loosing our ability to acquire user emails without complicating the process for the end user.""",0
train_320,"""You have a group of friends with send my favorite post writing command.""",0
train_321,"""This is contrary to the docs and to expected behavior.""",0
train_322,"""It's been seen over time how simple barriers can stop people from doing activities that they want to do and that benefit them and others.""",0
train_323,"""Making it possible to change iso in Video mode.""",0
train_324,"""Advanced audio APIs would allow developers to create music applications for musicians, etc.""",0
train_325,"""Apps can't show the traveled route at real time on the map (like jogging apps).""",0
train_326,"""Ability to download apps from store on pc and install from mobile which has no SD card support like Lumia 920.""",0
train_327,"""Maybe by default the way it looks now but it should have a slider that is magnified if the user taps close to edge of the list and signals its intention to useâ¦ more""",1
train_328,"""Currently document() function is disabled.""",0
train_329,"""When I'm accessing this API, I get 1'200 for fullChargeCapacityInMilliwattHours and 1'300 for designCapacityInMilliwattHours.""",0
train_330,"""Allow close the task on long press right Button in Phone.""",0
train_331,"""I love being able to share short text messages quickly by ShareStatusTask.""",0
train_332,"""My suggestion is to add an option to pin the application in use, for future use, when an application is open.""",1
train_333,"""The issue we run into is that our desktop app uses ui access.""",0
train_334,"""If the phone is stolen, and it is password locked, it's still possible to take photos (if enabled).""",0
train_335,"""This is a real problem where we have multiple teams that are shipping apps and we need to share the 'master' account name and password with lots of people thus removing any value of using AD federation.""",0
train_336,"""Maps, Here Drive stopped working on 8.1 prev.""",0
train_337,"""I saw that ImageEx's fade animation doesn't allow developers to change duration and fixed to one second.""",0
train_338,"""kakaotalk is a downloadable software app for mobile devices that allows its users to send and receive messages including photos, videos, and contact information both on one to one basis and in groups, all for free.""",0
train_339,""": the stuff published by ""Eric_rulz"")...""",0
train_340,"""Is there some sort of bug tracker for Microsoft software?""",0
train_341,"""More details can be found in this issue""",0
train_342,A/B testing is crucial for quantitative marketing.,0
train_343,"""But if phone calls then will be simulated SystemMediaTransportControls pause button click (MediaPlayer.SystemMediaTransportControls.ButtonPressed event) and on phone call I can correctly stop my player and change some states.""",0
train_344,"""It keeps hanging after I login.""",0
train_345,"""BingMapsDirectionsTask_________________________________________________________________________________""",0
train_346,"""This property needs to be implemented for mobile as well to enable a true universal app scenario.""",1
train_347,"""6. check email in gmail - subject is brolen as well p.s.""",0
train_348,"""I have two versions of my app: one for Windows Phone 8.1 (v1.x.x.x) and another one for Windows 10 Mobile (v2.x.x.x).""",0
train_349,"""that made all document viewing/editing APP has a terrible user experience.""",0
train_350,However being able to tie this data with revenue data is limited as transaction data can only be downloaded by CSV through the Payout Summary page.,0
train_351,"""Please fix that anoying issue.""",1
train_352,"""Seems there is an issue with the sd card in WP 8.1 Preview.""",0
